Account ID,Backlog Rev,Bio Reactors used,BM Test,Campaign ID,Cell Culture Media,Cell Type,Close Date,Closed,Closed Lost Reason,COVID Notes,COVID Status,Created By ID,Created by Lead Conversion,Created Date,Deleted,DOR Distributor,Final Quote,Fiscal Period,Fiscal Quarter,Fiscal Year,Forecast Category,Forecast Q Commit,Forecast Q Prior Commit,Funding Source,Has Line Item,Has Open Activity,Has Overdue Task,Industry,Install This Quarter,Interface Type,Internal Forecast,Last Modified By ID,Last Modified Date,Last Stage Change Date,LDO,LDO Priority Level,Lead Application,Lead Source,Mass Spec Manufacturer,Mass Spec Type,Media Provider,Opportunity ID,Opportunity Type,Order Finalized,Other Closed Lost Details,Other Mass Spec Type,Other Research Area,Owner ID,Price Book ID,Primary Application,Primary Application (FF),Primary Contact,Product Category,Product of Interest,Purchase Agent,Record Type ID,Registered Vendor (confirmed),Secondary Application (FF),Ship This Quarter,Ship This Quarter List,Signing Authority,Stage,Standard Application,System Modstamp,Technical Owner,Validated Customer Needs,Won,# Close Date Extensions,# Close Date Month Extensions,Amount,Expected_Amount,Probability (%),Push Count
0015A00002PJKh7QAH,FALSE,Other,FALSE,Other,Other,other,6/30/2021,FALSE,Other,Other,Other,0055A000009sa63QAA,TRUE,09-10-2020,FALSE,Other,FALSE,02-01-2021,2,2021,Forecast,TRUE,FALSE,CAP BUDGET,TRUE,FALSE,FALSE,State and Local,FALSE,Other,FALSE,0055A000009sa63QAA,6/28/2021,4/30/2021,FALSE,Other,Other,Inside Sales,Other,Other,Other,0065A00001biNgwQAE,Other,FALSE,Other,Other,Other,0055A000009sa63QAA,01s31000003qafjAAA,All Hazards,All Hazards,0035A00003ijGpJQAU,Other,MX908,Other,0125A000001NaBLQA0,FALSE,Other,FALSE,Other,Other,Order Expected within 30 Days,FALSE,6/29/2021,Other,FALSE,FALSE,2,0,77097,69387.3,90,0
0015A00002Ir5CyQAJ,FALSE,Other,FALSE,Other,Other,other,7/30/2021,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,2/28/2020,FALSE,Other,FALSE,03-01-2021,3,2021,BestCase,TRUE,FALSE,USDOJ,TRUE,FALSE,FALSE,State and Local,FALSE,Other,FALSE,0055A000009sa63QAA,06-07-2021,1/25/2021,FALSE,Other,Other,Field Sales,Other,Other,Other,0065A00001ZNGaiQAH,Other,FALSE,Other,Other,Other,0055A000009sa63QAA,01s31000003qafjAAA,Drugs,Drugs,0035A00003dY22tQAC,Other,MX908,Other,0125A000001NaBLQA0,FALSE,Other,FALSE,Other,Other,Decision to Purchase,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,71937,35968.5,50,0
0015A00001yXq6AQAS,FALSE,Other,FALSE,Other,Other,other,12/31/2021,FALSE,Other,Other,Other,00531000008F2qlAAC,FALSE,2/18/2020,FALSE,Other,FALSE,04-01-2021,4,2021,BestCase,FALSE,FALSE,Other,TRUE,FALSE,FALSE,International,FALSE,Other,FALSE,00531000008F2qlAAC,6/21/2021,,FALSE,Other,Other,Field Sales,Other,Other,Other,0065A00001ZFnaxQAD,Other,TRUE,Other,Other,Other,00531000008F2qlAAC,01si00000040RFIAA2,CWAs;All Hazards,Other,0035A00003GnzfxQAB,Other,MX908,Other,0125A000001NaBLQA0,FALSE,Other,FALSE,Other,Other,Decision to Purchase,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,49048.5,24524.25,50,0
0016e00002ZwUdOAAV,FALSE,Other,FALSE,Other,Other,other,12/31/2021,FALSE,Other,Other,Other,00531000008F2qlAAC,FALSE,09-11-2020,FALSE,Other,FALSE,04-01-2021,4,2021,Pipeline,FALSE,FALSE,Other,TRUE,FALSE,FALSE,International,FALSE,Other,FALSE,00531000008F2qlAAC,6/21/2021,09-11-2020,FALSE,Other,Other,Field Sales,Other,Other,Other,0065A00001biRa2QAE,Other,TRUE,Other,Other,Other,00531000008F2qlAAC,01si00000040RFIAA2,Other,Drugs,0035A00003ZgeBrQAJ,Other,MX908,Other,0125A000001NaBLQA0,FALSE,Other,FALSE,Other,Other,Customer Assessment w/ Favorable Evaluation,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,53952.75,16185.82,30,0
0015A00002FpVaCQAV,FALSE,Other,FALSE,Other,Other,other,9/30/2021,FALSE,Other,Other,Unknown,0055A000008iLoOQAU,FALSE,5/20/2020,FALSE,Other,FALSE,03-01-2021,3,2021,Pipeline,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Classic,FALSE,0055A00000BclF5QAJ,06-01-2021,1/18/2021,FALSE,Other,Other,Field Sales,Thermo,"QE Plus, HF, HF-X�� (NO biopha",Other,0065A00001a6kSuQAI,Other,FALSE,Other,Other,"Protein Quan Serum, Oligos",00531000007KAu8AAG,01s5A000005xBsuQAE,Biotherapeutics;Metabolomics,Other,0035A00003fpqkaQAA,System,ZipChip,Other,0125A000001ESVfQAO,TRUE,Other,FALSE,Other,Other,Funnel,FALSE,6/29/2021,0055A00000Bd4jEQAR,FALSE,FALSE,0,0,98134,4906.7,5,0
0015A00002CyJrvQAF,FALSE,Other,FALSE,Other,Other,other,9/29/2021,FALSE,Other,Other,Unknown,00531000007KAu8AAG,FALSE,4/16/2020,FALSE,Other,FALSE,03-01-2021,3,2021,Pipeline,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Classic,FALSE,0055A00000BclF5QAJ,06-01-2021,02-12-2021,FALSE,Other,Other,Website,Thermo,"QE EMR UHMR (Plus, HF, HF-X with BioPharma)",Other,0065A00001Zk3GqQAJ,Other,FALSE,Other,QE Plus Biopharma,Sub Unit Analysis,00531000007KAu8AAG,01s5A000005xBsuQAE,Biotherapeutics,Other,0035A00003eO8bfQAC,System,ZipChip,Other,0125A000001ESVfQAO,TRUE,Other,FALSE,Other,Other,Quoted Funnel,FALSE,6/29/2021,0055A00000Bd4jEQAR,FALSE,FALSE,0,0,94887.6,28466.28,30,0
0013100001p5A0yAAE,FALSE,Other,FALSE,Other,Other,other,12/31/2021,FALSE,Other,Other,Other,0055A000008iLoOQAU,FALSE,7/27/2020,FALSE,Other,FALSE,04-01-2021,4,2021,Pipeline,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Ti,FALSE,0055A00000BclF5QAJ,06-01-2021,1/28/2021,FALSE,Other,Other,Referral,Thermo,Fusion Lumos,Other,0065A00001bKqjwQAC,Other,FALSE,Other,Other,QUAN,00531000007KAu8AAG,01s5A000005xBsuQAE,Biotherapeutics;Metabolomics,Other,0035A00003NH1KDQA1,System,ZipChip,Other,0125A000001ESVfQAO,TRUE,Other,FALSE,Other,Other,Funnel,FALSE,6/29/2021,0055A00000Bd4jEQAR,FALSE,FALSE,0,0,104701,5235.05,5,0
0013100001fr7EaAAI,FALSE,Other,FALSE,7015A000001dE6uQAE,Other,other,12/27/2021,FALSE,Other,Status not know,Unknown,00531000008FRNUAA4,FALSE,11-02-2017,FALSE,Other,FALSE,04-01-2021,4,2021,Pipeline,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Ti,FALSE,0055A00000BclF5QAJ,06-01-2021,1/28/2021,FALSE,Other,Biotherapeutics,Other,Thermo,Fusion Lumos,Other,0065A00000iT9guQAC,Other,FALSE,Other,Other,Oligos,00531000007KAu8AAG,01s5A000005xBsuQAE,Metabolomics,Other,0035A00003EYQLSQA5,System,ZipChip,Other,0125A000001ESVfQAO,TRUE,Other,FALSE,Other,Other,Funnel,FALSE,6/29/2021,0055A00000Bd4jEQAR,FALSE,FALSE,0,0,18159,907.95,5,0
0015A0000254KzrQAE,FALSE,Other,FALSE,Other,Other,other,12/31/2021,FALSE,Other,Other,Impacted,00531000007KAu8AAG,FALSE,3/26/2020,FALSE,Other,FALSE,04-01-2021,4,2021,Pipeline,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Classic,FALSE,0055A00000BclF5QAJ,06-01-2021,8/20/2020,FALSE,Other,Other,Field Sales,Thermo,"QE EMR UHMR (Plus, HF, HF-X with BioPharma)",Other,0065A00001ZbPlmQAF,Other,FALSE,Other,Other,Other,00531000007KAu8AAG,01s5A000005xBsuQAE,Biotherapeutics;Metabolomics,Other,0035A00003eLlinQAC,System,ZipChip,Other,0125A000001ESVfQAO,TRUE,Other,FALSE,Other,Other,Funnel,FALSE,6/29/2021,0055A00000Bd4jEQAR,FALSE,FALSE,1,1,98134,4906.7,5,0
0015A00002DSr9HQAT,FALSE,Other,FALSE,Other,Other,other,6/30/2021,FALSE,Other,Other,Other,00531000007KAu8AAG,FALSE,03-04-2021,FALSE,Other,FALSE,02-01-2021,2,2021,Forecast,FALSE,TRUE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Bi,FALSE,0055A00000BcmLYQAZ,6/25/2021,6/25/2021,FALSE,Other,Other,Field Sales,Bruker,"ESI TOF�� (TIMS, Compact, Micro, Ma",Other,0065A00001dKjJDQA0,Other,FALSE,Other,Other,Other,00531000007KAu8AAG,01s5A000005xBsuQAE,Biotherapeutics,Other,0035A00003orq52QAA,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Commit,FALSE,6/29/2021,0055A00000Bd4jEQAR,FALSE,FALSE,1,0,98118.45,83400.68,85,0
0015A000026BtwDQAS,FALSE,Other,FALSE,Other,Other,other,9/27/2021,FALSE,Other,Other,Other,00531000007KAu8AAG,FALSE,4/15/2021,FALSE,Other,FALSE,03-01-2021,3,2021,Pipeline,FALSE,TRUE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Classic,FALSE,00531000007KAu8AAG,6/25/2021,6/24/2021,FALSE,Other,Other,Field Sales,Thermo,"QE Plus, HF, HF-X�� (NO biopha",Other,0065A00001dgVIUQA2,Other,FALSE,Other,Other,Other,00531000007KAu8AAG,01s5A000005xBsuQAE,Biotherapeutics,Other,0035A00003pptOzQAI,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Quoted Funnel,FALSE,6/29/2021,0055A00000Bd4jEQAR,FALSE,FALSE,0,0,104701,31410.3,30,0
0015A00002DP0uEQAT,FALSE,Other,FALSE,7015A000001zM0CQAU,Other,other,8/15/2021,FALSE,Non Responsive,Other,Other,0055A00000BNXCfQAP,FALSE,9/23/2020,FALSE,Other,FALSE,03-01-2021,3,2021,Forecast,FALSE,TRUE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Other,FALSE,0055A00000BNXCfQAP,6/24/2021,6/22/2021,FALSE,Other,Other,Trade Show,Other,Other,Other,0065A00001bolD0QAI,Other,FALSE,Other,Other,Other,0055A00000BNXCfQAP,01s5A000005xBspQAE,Other,Other,0035A00003XAjBWQA1,System,Rebel,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Commit,FALSE,6/29/2021,0055A00000BctN7QAJ,FALSE,FALSE,2,2,162850,146565,90,0
0015A00002QFLtOQAX,FALSE,Other,FALSE,7015A000001zMbJQAU,Other,other,6/30/2021,FALSE,Other,Other,Other,0055A00000BNXCfQAP,TRUE,12/16/2020,FALSE,Other,FALSE,02-01-2021,2,2021,Forecast,FALSE,TRUE,Other,TRUE,FALSE,FALSE,CRO / CDMO,FALSE,Other,FALSE,0055A00000BcmLYQAZ,6/25/2021,06-08-2021,FALSE,Other,Other,Trade Show,Other,Other,Other,0065A00001cp4sTQAQ,Other,FALSE,Other,Other,Other,0056e00000BdFO7AAN,01s5A000005xBspQAE,Biotherapeutics,Other,0035A00003mbwhuQAA,System,Rebel,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Commit,FALSE,6/29/2021,0055A00000BctN7QAJ,FALSE,FALSE,0,0,161650,145485,90,0
0015A00002JOkAmQAL,FALSE,Other,FALSE,7015A000001TiaAQAS,Other,other,7/23/2021,FALSE,Other,Budgets being squeezed,Impacted,0055A000008iLoOQAU,TRUE,12-02-2019,FALSE,Other,FALSE,03-01-2021,3,2021,BestCase,FALSE,TRUE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Other,FALSE,0055A00000BclF5QAJ,06-01-2021,02-03-2021,FALSE,Other,Other,Eblasts,Other,Other,Other,0065A0000112lyKQAQ,Other,FALSE,Other,Other,Other,0056e00000BdAUZAA3,01s5A000005x0vsQAA,Other,Other,0035A00003aJ15uQAC,System,Rebel,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Upside,FALSE,6/29/2021,0055A00000Bd3dKQAR,FALSE,FALSE,0,0,128340,89838,70,0
0015A00002NP4LrQAL,FALSE,Other,FALSE,Other,Other,other,9/17/2021,FALSE,Other,Other,Other,0055A00000BNpn5QAD,TRUE,11/18/2020,FALSE,Other,FALSE,03-01-2021,3,2021,BestCase,FALSE,TRUE,Other,TRUE,FALSE,FALSE,Other,FALSE,Other,FALSE,0055A00000BclF5QAJ,06-01-2021,4/16/2021,FALSE,Other,Other,Field Sales,Other,Other,Other,0065A00001cU8yjQAC,Other,FALSE,Other,Other,Other,0056e00000BdAUZAA3,01s5A000005x0vsQAA,Other,Other,0035A00003lSwn8QAC,System,Rebel,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Upside,FALSE,6/29/2021,0055A00000Bd3dKQAR,FALSE,FALSE,0,0,119370,83559,70,0
0015A00002TEAg4QAH,FALSE,Other,FALSE,Other,Other,other,9/24/2021,FALSE,Other,Other,Other,0055A00000BNpn5QAD,TRUE,1/26/2021,FALSE,Other,FALSE,03-01-2021,3,2021,Forecast,FALSE,TRUE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Ti,FALSE,0056e00000BdAUZAA3,6/29/2021,1/26/2021,FALSE,Other,Other,Field Sales,Thermo,"QE Plus, HF, HF-X�� (NO biopha",Other,0065A00001dABQuQAO,Other,FALSE,Other,Other,Other,0056e00000BdAUZAA3,01s5A000005xBsuQAE,Metabolomics,Other,0035A00003nZc1vQAC,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Yes,Other,Commit,FALSE,6/29/2021,0055A00000Bd3dKQAR,FALSE,FALSE,0,0,64444.31,57999.88,90,0
0015A00002VqpT4QAJ,FALSE,Other,FALSE,7015A000001ePngQAE,Other,other,6/29/2021,FALSE,Other,Other,Other,0055A00000BcmLYQAZ,FALSE,4/30/2021,FALSE,Other,FALSE,02-01-2021,2,2021,Forecast,TRUE,TRUE,Other,TRUE,FALSE,FALSE,Other,FALSE,Manual-Ti,FALSE,0055A00000BcmLYQAZ,6/17/2021,,FALSE,Other,Other,Website,Other,Other,Other,0066e00001e01clAAA,Other,FALSE,Other,Other,distributor demo unit,0055A00000BcmLYQAZ,01s5A000005xBsuQAE,Biotherapeutics,Other,0035A00003pnactQAA,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,No,Other,Commit,FALSE,6/29/2021,0055A00000Bd4jEQAR,FALSE,FALSE,0,0,37716.25,33944.63,90,0
0013100001puTdTAAU,FALSE,Other,FALSE,Other,Other,other,12/31/2021,FALSE,Other,Other,Other,0055A00000Bb2djQAB,FALSE,01-08-2021,FALSE,Other,FALSE,04-01-2021,4,2021,BestCase,TRUE,TRUE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Ti,FALSE,0055A00000BclF5QAJ,06-01-2021,1/22/2021,FALSE,Other,Other,Referral,Other,Other,Other,0065A00001crIxhQAE,Other,FALSE,Other,Other,Other,0055A00000Bnt5hQAB,01s5A000005xBspQAE,Other,Other,00331000034lVr7AAE,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Upside,FALSE,6/29/2021,0055A000008iLmcQAE,FALSE,FALSE,0,0,22050,15435,70,0
0015A00002QEKLLQA5,FALSE,Other,FALSE,Other,Other,other,3/31/2022,FALSE,Other,Other,Other,0055A00000BNpn5QAD,TRUE,12-08-2020,FALSE,Other,FALSE,01-01-2022,1,2022,Forecast,TRUE,TRUE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Other,FALSE,0055A00000BclF5QAJ,06-01-2021,4/21/2021,FALSE,Other,Other,Field Sales,Other,Other,Other,0065A00001baTTSQA2,Other,FALSE,Other,Other,Other,0056e00000BdAUZAA3,01s5A000005xBsuQAE,Other,Other,0035A00003k9cudQAA,System,Rebel,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Commit,FALSE,6/29/2021,0055A00000Bd3dKQAR,FALSE,FALSE,0,0,110402.21,99361.99,90,0
0015A00002UeeWqQAJ,FALSE,Other,FALSE,Other,Other,other,9/30/2021,FALSE,Other,Other,Other,0055A00000BNXCfQAP,TRUE,1/28/2021,FALSE,Other,FALSE,03-01-2021,3,2021,Pipeline,TRUE,TRUE,Other,TRUE,FALSE,FALSE,Other,FALSE,Other,FALSE,0055A00000BNXCfQAP,6/21/2021,06-09-2021,FALSE,Other,Other,Field Sales,Other,Other,Other,0065A00001dAUtYQAW,Other,FALSE,Other,Other,Other,0055A00000BNXCfQAP,01s5A000005xBspQAE,Other,Other,0035A00003na1NpQAI,System,Rebel,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Quoted Funnel,FALSE,6/29/2021,0055A00000BctN7QAJ,FALSE,FALSE,0,0,170144,51043.2,30,0
0013100001qvZsSAAU,FALSE,Other,FALSE,Other,Other,other,12/31/2021,FALSE,Other,Other,Other,0055A000008iLmwQAE,TRUE,8/17/2019,FALSE,Other,FALSE,04-01-2021,4,2021,Pipeline,TRUE,TRUE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Other,FALSE,0055A00000BclF5QAJ,06-01-2021,04-08-2021,FALSE,Other,Other,Referral,Other,Other,Other,0065A00001X8d0nQAB,Other,FALSE,Other,Other,Other,0055A00000BNXCfQAP,01s5A000005xBspQAE,Other,Other,0035A00003hkbvvQAA,System,Rebel,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Quoted Funnel,FALSE,6/29/2021,0055A00000BctN7QAJ,FALSE,FALSE,0,0,152000,45600,30,0
0015A00002QE5ixQAD,FALSE,Other,FALSE,7015A000001qVJTQA2,Other,other,12/31/2021,FALSE,Other,Other,Other,0055A000008zqzaQAA,TRUE,06-12-2019,FALSE,Other,FALSE,04-01-2021,4,2021,Pipeline,TRUE,TRUE,Other,TRUE,TRUE,TRUE,Biopharma/Pharmaceuticals,FALSE,Other,FALSE,0055A00000Bd4j9QAB,6/23/2021,03-02-2020,FALSE,Other,Other,Field Sales,Other,Other,Other,0065A00001Ti9X0QAJ,Other,FALSE,Other,Other,Other,0055A00000Bd4j9QAB,01s5A000005x0sjQAA,Other,Other,0035A00003bdBPIQA2,System,Rebel,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Quoted Funnel,FALSE,6/29/2021,0056e00000BdE5OAAV,FALSE,FALSE,0,0,140000,42000,30,0
0015A000022QwMlQAK,FALSE,Other,FALSE,Other,Other,other,9/30/2021,FALSE,Other,Only a few AZ staff on-site in Macclesfield presently,Impacted,0055A000008iLoOQAU,FALSE,10/24/2019,FALSE,Other,FALSE,03-01-2021,3,2021,Pipeline,FALSE,TRUE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Ti,FALSE,0055A00000BclF5QAJ,06-01-2021,02-11-2021,FALSE,Other,Other,Referral,Thermo,Fusion Lumos,Other,0065A00001XmDm8QAF,Other,FALSE,Other,Fusion MS,Oligos,00531000007KAu8AAG,01s5A000005xBsuQAE,Biotherapeutics,Other,0035A00003ZhDnoQAF,System,ZipChip,Other,0125A000001ESVfQAO,TRUE,Other,FALSE,Other,Other,Funnel,FALSE,6/29/2021,0055A00000Bd4jEQAR,FALSE,FALSE,0,0,98134,4906.7,5,0
0015A00002CSHNZQA5,FALSE,Other,FALSE,Other,Other,other,9/30/2021,FALSE,Other,"Albert Heck - Purchasing decision delayed by ""months"" due to lockdown",Impacted,00531000007KAu8AAG,FALSE,05-09-2019,FALSE,Other,FALSE,03-01-2021,3,2021,Pipeline,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Academia,FALSE,Auto-Classic,FALSE,0055A00000BclF5QAJ,06-01-2021,3/25/2021,FALSE,Other,Other,Field Sales,Thermo,"QE EMR UHMR (Plus, HF, HF-X with BioPharma)",Other,0065A00001PtsCTQAZ,Other,FALSE,Other,UHMR,mAbs/EPO,00531000007KAu8AAG,01s5A000005xBsuQAE,Biotherapeutics,Other,0035A00003Uap2VQAR,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Funnel,FALSE,6/29/2021,0055A00000Bd4jEQAR,TRUE,FALSE,0,0,71184,3559.2,5,0
0015A00002HdOANQA3,FALSE,Other,FALSE,Other,Other,other,12/23/2021,FALSE,Other,Other,Unknown,00531000007KAu8AAG,FALSE,02-05-2020,FALSE,Other,FALSE,04-01-2021,4,2021,Pipeline,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Bi,FALSE,00531000007KAu8AAG,6/25/2021,03-11-2021,FALSE,Other,Other,Inside Sales,Bruker,"ESI TOF�� (TIMS, Compact, Micro, Ma",Other,0065A00001Z1fdiQAB,Other,FALSE,Other,Tims Tof,Other,00531000007KAu8AAG,01s5A000005xBsuQAE,Biotherapeutics,Other,0035A00003cbBtvQAE,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Funnel,FALSE,6/29/2021,0055A00000Bd4jEQAR,TRUE,FALSE,0,0,98134,4906.7,5,0
0013100001jbC8CAAU,FALSE,Other,FALSE,Other,Other,other,4/29/2022,FALSE,Other,Other,Other,0055A000008iLoJQAU,FALSE,7/18/2019,FALSE,Other,FALSE,02-01-2022,2,2022,Pipeline,FALSE,FALSE,Other,TRUE,TRUE,TRUE,Academia,FALSE,Auto-Ti,FALSE,0055A00000Bd0KeQAJ,6/23/2021,,FALSE,Other,Other,Field Sales,Thermo,Other,Other,0065A00001WkrWPQAZ,Other,FALSE,Other,6500 and LTQ and Waters Synapt,everything with emphasis on cannabis,0055A00000Bd0KeQAJ,01s5A000005z9ixQAA,Biotherapeutics,Other,0035A00003GHPlLQAX,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Funnel,FALSE,6/29/2021,0055A00000BctMnQAJ,TRUE,FALSE,0,0,101435,5071.75,5,0
0015A00002EnoTcQAJ,FALSE,Other,FALSE,7015A000001qXCFQA2,Other,other,12/31/2021,FALSE,Other,5/26 - Still limited staff members at present,Impacted,0055A000008iLoOQAU,TRUE,9/18/2019,FALSE,Other,FALSE,04-01-2021,4,2021,Pipeline,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Bi,FALSE,00531000007KAu8AAG,6/15/2021,05-12-2021,FALSE,Other,Other,Trade Show,Bruker,"ESI TOF�� (TIMS, Compact, Micro, Ma",Other,0065A00001XKV4ZQAX,Other,FALSE,Other,"Maxis II, timsTOF",Enzymes,00531000007KAu8AAG,01s5A000005xBsuQAE,Biotherapeutics;Other,Other,0035A00003YduGfQAJ,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Quoted Funnel,FALSE,6/29/2021,0055A00000Bd4jEQAR,TRUE,FALSE,2,2,98134,29440.2,30,0
0015A00001yVjjUQAS,FALSE,Other,FALSE,Other,Other,other,9/30/2021,FALSE,Other,Other,Other,00531000007KAu8AAG,FALSE,10-05-2020,FALSE,Other,FALSE,03-01-2021,3,2021,Pipeline,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Ti,FALSE,0055A00000BclF5QAJ,06-01-2021,3/25/2021,FALSE,Other,Other,Inside Sales,Thermo,"QE Plus, HF, HF-X�� (NO biopha",Other,0065A00001bq0VgQAI,Other,FALSE,Other,Other,AAV,00531000007KAu8AAG,01s5A000005xBsuQAE,Biotherapeutics,Other,0035A00003JjvHJQAZ,System,ZipChip,Other,0125A000001ESVfQAO,TRUE,Other,FALSE,Other,Other,Funnel,FALSE,6/29/2021,0055A00000Bd4jEQAR,TRUE,FALSE,0,0,26950,1347.5,5,0
0013100001p59k6AAA,FALSE,Other,FALSE,7015A000001ThI4QAK,Other,other,9/30/2021,FALSE,Other,Only skeleton staff on-site,Impacted,00531000007KAu8AAG,FALSE,03-06-2020,FALSE,Other,FALSE,03-01-2021,3,2021,Pipeline,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Ti,FALSE,0055A00000BclF5QAJ,06-01-2021,1/28/2021,FALSE,Other,Other,Referral,Thermo,Fusion Lumos,Other,0065A00001ZP4NvQAL,Other,FALSE,Other,Other,Peptides,00531000007KAu8AAG,01s5A000005xBsuQAE,Biotherapeutics,Other,0035A00003JiYnsQAF,Consumables,ZipChip,Other,0125A000001ESVfQAO,TRUE,Other,FALSE,Other,Other,Quoted Funnel,FALSE,6/29/2021,0055A00000Bd4jEQAR,TRUE,FALSE,0,0,10417,3125.1,30,0
0015A00001xP48LQAS,FALSE,Other,FALSE,Other,Other,other,9/24/2021,FALSE,Other,Other,Unknown,00531000007KAu8AAG,FALSE,10-05-2017,FALSE,Other,FALSE,03-01-2021,3,2021,Pipeline,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Ti,FALSE,0055A00000BclF5QAJ,06-01-2021,1/13/2020,FALSE,Other,Intact Proteins & Antibodies,Referral,Thermo,Fusion Lumos,Other,0065A00000iSJHaQAO,Other,FALSE,Other,Other,Vaccines,0055A00000Bnt5hQAB,01s5A000005z9ixQAA,Biotherapeutics,Other,0035A00003XWbrIQAT,System,ZipChip,Other,0125A000001ESVfQAO,TRUE,Other,FALSE,Other,Other,Quoted Funnel,FALSE,6/29/2021,0055A000008iLmcQAE,TRUE,FALSE,0,0,86575,25972.5,30,0
0013100001p5ATcAAM,FALSE,Other,FALSE,Other,Other,other,12/30/2021,FALSE,Other,Only high priority activities being run presently in the lab by limited staff,Impacted,00531000007KAu8AAG,FALSE,03-04-2019,FALSE,Other,FALSE,04-01-2021,4,2021,Pipeline,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Biopharma/Pharmaceuticals,FALSE,Auto-Classic,FALSE,0055A00000BclF5QAJ,06-01-2021,3/24/2021,FALSE,Other,Other,Field Sales,Thermo,"QE EMR UHMR (Plus, HF, HF-X with BioPharma)",Other,0065A00001CKfZ2QAL,Other,FALSE,Other,UHMR MS,Other,00531000007KAu8AAG,01s5A000005xBsuQAE,Biotherapeutics,Other,0035A00003TB8zJQAT,System,ZipChip,Other,0125A000001ESVfQAO,TRUE,Other,FALSE,Other,Other,Funnel,FALSE,6/29/2021,0055A00000Bd4jEQAR,TRUE,FALSE,0,0,98134,4906.7,5,0
